scaffold00001	CHROMOSOME_I	75.093	803	177	20	1361665	1362454	8977950	8977158	4.06e-93	353
scaffold00001	CHROMOSOME_I	76.769	650	128	20	5291105	5291747	7264254	7263621	8.79e-90	342
scaffold00001	CHROMOSOME_I	88.000	150	18	0	6440227	6440376	15060351	15060500	2.62e-40	178
scaffold00001	CHROMOSOME_I	88.000	150	18	0	6440227	6440376	15067547	15067696	2.62e-40	178
scaffold00001	CHROMOSOME_I	98.824	85	1	0	8655335	8655419	14162931	14162847	1.59e-32	152
scaffold00001	CHROMOSOME_I	96.703	91	2	1	8664990	8665079	14162848	14162938	5.72e-32	150
scaffold00001	CHROMOSOME_I	98.795	83	1	0	6975072	6975154	15060630	15060548	2.06e-31	148
scaffold00001	CHROMOSOME_I	98.795	83	1	0	6975072	6975154	15067826	15067744	2.06e-31	148
scaffold00001	CHROMOSOME_I	77.917	240	47	6	903936	904172	2584359	2584123	2.66e-30	145
scaffold00001	CHROMOSOME_I	87.037	108	14	0	6263339	6263446	12966154	12966261	1.25e-23	122
scaffold00001	CHROMOSOME_I	87.778	90	11	0	1958705	1958794	12966263	12966174	1.26e-18	106
scaffold00001	CHROMOSOME_I	91.026	78	6	1	8660058	8660135	11803381	11803305	4.52e-18	104
scaffold00002	CHROMOSOME_I	98.947	95	0	1	1640521	1640614	14162846	14162940	6.49e-38	169
scaffold00002	CHROMOSOME_I	97.000	100	1	2	1453957	1454054	14162944	14162845	2.33e-37	167
scaffold00002	CHROMOSOME_I	98.936	94	0	1	1581822	1581914	14162939	14162846	2.33e-37	167
scaffold00002	CHROMOSOME_I	97.895	95	1	1	742711	742804	14162940	14162846	3.02e-36	163
scaffold00002	CHROMOSOME_I	95.098	102	4	1	1565485	1565585	14162839	14162940	3.90e-35	159
scaffold00002	CHROMOSOME_I	100.000	85	0	0	1465974	1466058	14162930	14162846	1.40e-34	158
scaffold00002	CHROMOSOME_I	95.789	95	3	1	1566263	1566356	14162940	14162846	6.53e-33	152
scaffold00002	CHROMOSOME_I	98.734	79	1	0	2221111	2221189	754760	754682	1.41e-29	141
scaffold00002	CHROMOSOME_I	94.505	91	4	1	2163037	2163127	9051239	9051328	5.09e-29	139
scaffold00002	CHROMOSOME_I	94.565	92	2	2	2417723	2417811	9268912	9269003	5.09e-29	139
scaffold00002	CHROMOSOME_I	91.919	99	8	0	614460	614558	12966163	12966261	5.09e-29	139
scaffold00002	CHROMOSOME_I	92.632	95	7	0	2414347	2414441	6136591	6136685	1.83e-28	137
scaffold00002	CHROMOSOME_I	93.478	92	5	1	2440132	2440222	754775	754684	6.58e-28	135
scaffold00002	CHROMOSOME_I	96.341	82	3	0	2333467	2333548	754684	754765	6.58e-28	135
scaffold00002	CHROMOSOME_I	95.238	84	4	0	1249801	1249884	6136679	6136596	2.37e-27	134
scaffold00002	CHROMOSOME_I	95.238	84	4	0	572614	572697	6136597	6136680	2.37e-27	134
scaffold00002	CHROMOSOME_I	92.553	94	5	1	2414353	2414446	11579778	11579687	2.37e-27	134
scaffold00002	CHROMOSOME_I	95.238	84	4	0	1249801	1249884	11579696	11579779	2.37e-27	134
scaffold00002	CHROMOSOME_I	98.649	74	1	0	2417736	2417809	5854794	5854867	8.51e-27	132
scaffold00002	CHROMOSOME_I	95.238	84	2	2	3133576	3133658	11584869	11584787	8.51e-27	132
scaffold00002	CHROMOSOME_I	95.181	83	2	2	3133577	3133658	6136678	6136597	3.06e-26	130
scaffold00002	CHROMOSOME_I	95.122	82	4	0	572614	572695	11584194	11584113	3.06e-26	130
scaffold00002	CHROMOSOME_I	95.181	83	2	2	3133577	3133658	11584113	11584194	3.06e-26	130
scaffold00002	CHROMOSOME_I	95.122	82	4	0	572614	572695	11584787	11584868	3.06e-26	130
scaffold00002	CHROMOSOME_I	93.258	89	5	1	2414353	2414441	13297745	13297658	3.06e-26	130
scaffold00002	CHROMOSOME_I	95.122	82	4	0	572614	572695	13297745	13297664	3.06e-26	130
scaffold00002	CHROMOSOME_I	95.181	83	2	2	3133577	3133658	13297664	13297745	3.06e-26	130
scaffold00002	CHROMOSOME_I	94.118	85	4	1	1281374	1281457	6136593	6136677	1.10e-25	128
scaffold00002	CHROMOSOME_I	94.048	84	5	0	1128972	1129055	11579696	11579779	1.10e-25	128
scaffold00002	CHROMOSOME_I	95.122	82	3	1	1281377	1281457	11579779	11579698	1.10e-25	128
scaffold00002	CHROMOSOME_I	93.182	88	4	1	1281377	1281462	11584195	11584108	1.10e-25	128
scaffold00002	CHROMOSOME_I	93.976	83	5	0	574048	574130	6136597	6136679	3.96e-25	126
scaffold00002	CHROMOSOME_I	92.222	90	6	1	7871	7960	9051241	9051329	3.96e-25	126
scaffold00002	CHROMOSOME_I	94.048	84	4	1	574048	574130	11579778	11579695	3.96e-25	126
scaffold00002	CHROMOSOME_I	93.976	83	5	0	572614	572696	11579778	11579696	3.96e-25	126
scaffold00002	CHROMOSOME_I	93.976	83	5	0	1249802	1249884	11584113	11584195	3.96e-25	126
scaffold00002	CHROMOSOME_I	96.104	77	3	0	1281374	1281450	11584783	11584859	3.96e-25	126
scaffold00002	CHROMOSOME_I	97.297	74	2	0	1249811	1249884	11584859	11584786	3.96e-25	126
scaffold00002	CHROMOSOME_I	93.976	83	5	0	2414353	2414435	11584787	11584869	3.96e-25	126
scaffold00002	CHROMOSOME_I	94.048	84	3	1	1281377	1281458	13297746	13297663	3.96e-25	126
scaffold00002	CHROMOSOME_I	93.976	83	5	0	1249802	1249884	13297664	13297746	3.96e-25	126
scaffold00002	CHROMOSOME_I	90.526	95	8	1	1128964	1129058	6136686	6136593	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	1451952	1452024	6136669	6136597	1.42e-24	124
scaffold00002	CHROMOSOME_I	93.023	86	5	1	2235797	2235882	9051243	9051327	1.42e-24	124
scaffold00002	CHROMOSOME_I	93.976	83	4	1	3133577	3133658	11579696	11579778	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	1451952	1452024	11579706	11579778	1.42e-24	124
scaffold00002	CHROMOSOME_I	93.902	82	5	0	2414353	2414434	11584194	11584113	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	1451952	1452024	11584122	11584194	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	574048	574120	11584194	11584122	1.42e-24	124
scaffold00002	CHROMOSOME_I	92.045	88	7	0	1128973	1129060	11584868	11584781	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	574048	574120	11584787	11584859	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	1451952	1452024	11584859	11584787	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	1451952	1452024	13297673	13297745	1.42e-24	124
scaffold00002	CHROMOSOME_I	97.260	73	2	0	574048	574120	13297745	13297673	1.42e-24	124
scaffold00002	CHROMOSOME_I	91.954	87	5	2	2303086	2303172	9051243	9051327	1.84e-23	121
scaffold00002	CHROMOSOME_I	92.771	83	6	0	1128973	1129055	11584113	11584195	1.84e-23	121
scaffold00002	CHROMOSOME_I	97.183	71	2	0	323204	323274	12065867	12065937	1.84e-23	121
scaffold00002	CHROMOSOME_I	97.183	71	2	0	323204	323274	13156427	13156357	1.84e-23	121
scaffold00002	CHROMOSOME_I	97.183	71	2	0	323204	323274	13161063	13161133	1.84e-23	121
scaffold00002	CHROMOSOME_I	92.771	83	6	0	1128973	1129055	13297664	13297746	1.84e-23	121
scaffold00002	CHROMOSOME_I	94.737	76	4	0	2219608	2219683	9269002	9268927	6.63e-23	119
scaffold00002	CHROMOSOME_I	91.860	86	5	1	2378829	2378912	11803314	11803399	6.63e-23	119
scaffold00002	CHROMOSOME_I	94.667	75	4	0	2219609	2219683	5854867	5854793	2.38e-22	117
scaffold00002	CHROMOSOME_I	90.805	87	7	1	2138927	2139013	9051244	9051329	8.57e-22	115
scaffold00002	CHROMOSOME_I	86.735	98	10	3	2163020	2163116	7718851	7718946	5.16e-19	106
scaffold00002	CHROMOSOME_I	91.139	79	5	2	7871	7948	7718869	7718946	5.16e-19	106
scaffold00002	CHROMOSOME_I	85.577	104	10	3	2416144	2416243	6781893	6781791	1.86e-18	104
scaffold00002	CHROMOSOME_I	90.123	81	7	1	2416158	2416238	11505623	11505544	1.86e-18	104
scaffold00002	CHROMOSOME_I	91.892	74	6	0	569879	569952	11505550	11505623	1.86e-18	104
scaffold00002	CHROMOSOME_I	91.781	73	6	0	569880	569952	6781803	6781875	6.67e-18	102
scaffold00002	CHROMOSOME_I	89.157	83	6	2	2799398	2799477	5854780	5854862	2.40e-17	100
scaffold00002	CHROMOSOME_I	90.789	76	6	1	2235797	2235872	7718872	7718946	2.40e-17	100
scaffold00002	CHROMOSOME_I	92.754	69	5	0	2799409	2799477	9268928	9268996	2.40e-17	100
scaffold00002	CHROMOSOME_I	88.235	85	8	1	2378829	2378911	9605839	9605755	2.40e-17	100
scaffold00002	CHROMOSOME_I	92.647	68	5	0	748978	749045	6136600	6136667	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	88.095	84	9	1	2226940	2227023	9051326	9051244	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	93.846	65	4	0	748981	749045	11579772	11579708	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	93.846	65	4	0	748981	749045	11584188	11584124	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	92.647	68	5	0	748978	749045	11584790	11584857	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	93.846	65	4	0	748981	749045	13297739	13297675	8.63e-17	99.0
scaffold00002	CHROMOSOME_I	89.610	77	6	2	2303086	2303162	7718872	7718946	3.10e-16	97.1
scaffold00002	CHROMOSOME_I	89.474	76	6	2	2138927	2139001	7718872	7718946	1.12e-15	95.3
scaffold00002	CHROMOSOME_I	87.654	81	7	3	2226946	2227024	7718950	7718871	1.44e-14	91.6
scaffold00003	CHROMOSOME_I	82.759	174	28	2	1968291	1968463	12965166	12964994	1.36e-33	154
scaffold00003	CHROMOSOME_I	93.846	65	4	0	2254354	2254418	10724493	10724557	6.45e-17	99.0
scaffold00004	CHROMOSOME_I	92.553	94	6	1	518340	518433	10807292	10807200	1.49e-27	134
scaffold00004	CHROMOSOME_I	93.182	88	2	4	1152158	1152243	2272438	2272353	2.49e-25	126
scaffold00004	CHROMOSOME_I	95.062	81	2	2	1152158	1152238	10593137	10593215	2.49e-25	126
scaffold00004	CHROMOSOME_I	87.000	100	7	4	1150079	1150177	2272438	2272344	9.01e-20	108
scaffold00004	CHROMOSOME_I	88.889	90	5	3	1150079	1150167	10593137	10593222	3.24e-19	106
