scaffold00001	CHROMOSOME_IV	88.722	133	13	1	680292	680424	12390810	12390680	3.07e-35	161
scaffold00001	CHROMOSOME_IV	92.771	83	5	1	8017622	8017704	15604383	15604302	1.87e-22	119
scaffold00001	CHROMOSOME_IV	95.833	72	3	0	8017622	8017693	14013876	14013805	6.73e-22	117
scaffold00001	CHROMOSOME_IV	92.500	80	5	1	6358221	6358299	12417327	12417248	8.71e-21	113
scaffold00001	CHROMOSOME_IV	90.588	85	6	2	6358224	6358306	12417017	12416933	3.13e-20	111
scaffold00001	CHROMOSOME_IV	90.476	84	6	2	6358225	6358306	5334709	5334792	1.13e-19	110
scaffold00001	CHROMOSOME_IV	91.250	80	6	1	6358228	6358306	7275328	7275407	4.05e-19	108
scaffold00001	CHROMOSOME_IV	91.250	80	6	1	6358228	6358306	10311301	10311222	4.05e-19	108
scaffold00001	CHROMOSOME_IV	91.026	78	6	1	8030402	8030478	16388539	16388462	5.24e-18	104
scaffold00001	CHROMOSOME_IV	88.889	81	8	1	7889751	7889830	15604383	15604303	2.44e-16	99.0
scaffold00001	CHROMOSOME_IV	89.744	78	7	1	8030402	8030478	16400979	16400902	2.44e-16	99.0
scaffold00001	CHROMOSOME_IV	87.952	83	8	2	7889751	7889831	14013876	14013794	8.77e-16	97.1
scaffold00001	CHROMOSOME_IV	89.610	77	4	3	8030403	8030477	14889012	14889086	3.16e-15	95.3
scaffold00001	CHROMOSOME_IV	96.491	57	2	0	8030421	8030477	15187662	15187718	3.16e-15	95.3
scaffold00001	CHROMOSOME_IV	96.296	54	2	0	8030424	8030477	15187404	15187351	1.47e-13	89.8
scaffold00001	CHROMOSOME_IV	96.078	51	2	0	8030424	8030474	4861812	4861762	6.83e-12	84.2
scaffold00001	CHROMOSOME_IV	75.000	172	42	1	220922	221093	5087944	5088114	3.18e-10	78.7
scaffold00002	CHROMOSOME_IV	79.452	365	71	3	1807744	1808106	11324077	11324439	5.62e-64	255
scaffold00002	CHROMOSOME_IV	79.452	365	71	3	1807744	1808106	11340774	11340412	5.62e-64	255
scaffold00002	CHROMOSOME_IV	79.452	365	71	3	1807744	1808106	11401454	11401092	5.62e-64	255
scaffold00002	CHROMOSOME_IV	95.652	92	2	2	2177277	2177367	5334709	5334799	3.53e-31	147
scaffold00002	CHROMOSOME_IV	97.619	84	2	0	2177276	2177359	12417017	12416934	1.27e-30	145
scaffold00002	CHROMOSOME_IV	97.561	82	2	0	2524752	2524833	6481160	6481241	1.64e-29	141
scaffold00002	CHROMOSOME_IV	94.565	92	3	2	2177276	2177365	10311307	10311216	1.64e-29	141
scaffold00002	CHROMOSOME_IV	97.531	81	2	0	2177279	2177359	7275326	7275406	5.90e-29	139
scaffold00002	CHROMOSOME_IV	96.429	84	3	0	2177276	2177359	12417324	12417241	5.90e-29	139
scaffold00002	CHROMOSOME_IV	94.444	90	4	1	2145389	2145478	5334711	5334799	2.12e-28	137
scaffold00002	CHROMOSOME_IV	100.000	74	0	0	2133702	2133775	6481160	6481233	2.12e-28	137
scaffold00002	CHROMOSOME_IV	100.000	74	0	0	2176869	2176942	6481234	6481161	2.12e-28	137
scaffold00002	CHROMOSOME_IV	94.444	90	4	1	2145389	2145477	7275326	7275415	2.12e-28	137
scaffold00002	CHROMOSOME_IV	96.341	82	3	0	2145389	2145470	10311303	10311222	7.64e-28	135
scaffold00002	CHROMOSOME_IV	94.318	88	5	0	8744	8831	12416927	12417014	7.64e-28	135
scaffold00002	CHROMOSOME_IV	96.341	82	3	0	2145389	2145470	12417014	12416933	7.64e-28	135
scaffold00002	CHROMOSOME_IV	94.318	88	5	0	572614	572701	15793415	15793502	7.64e-28	135
scaffold00002	CHROMOSOME_IV	93.407	91	5	1	2221100	2221189	6556910	6556820	2.75e-27	134
scaffold00002	CHROMOSOME_IV	91.000	100	7	2	8736	8835	10311209	10311306	2.75e-27	134
scaffold00002	CHROMOSOME_IV	98.667	75	1	0	2417736	2417810	11231636	11231562	2.75e-27	134
scaffold00002	CHROMOSOME_IV	93.407	91	4	2	2414353	2414441	12594740	12594830	2.75e-27	134
