scaffold00001	CHROMOSOME_V	87.894	603	73	0	1302183	1302785	11073006	11072404	0.0	710
scaffold00001	CHROMOSOME_V	87.894	603	73	0	1302183	1302785	11081310	11081912	0.0	710
scaffold00001	CHROMOSOME_V	86.877	602	79	0	1302183	1302784	11077893	11077292	0.0	675
scaffold00001	CHROMOSOME_V	82.630	403	59	6	1302830	1303222	11072406	11072005	9.44e-91	346
scaffold00001	CHROMOSOME_V	82.412	398	60	5	1302827	1303215	11081907	11082303	1.58e-88	339
scaffold00001	CHROMOSOME_V	81.888	392	61	4	1302839	1303221	11077284	11076894	1.59e-83	322
scaffold00001	CHROMOSOME_V	75.045	553	121	14	5291143	5291688	12231327	12230785	4.58e-59	241
scaffold00001	CHROMOSOME_V	96.774	93	3	0	8655327	8655419	6551844	6551936	1.71e-33	156
scaffold00001	CHROMOSOME_V	96.703	91	2	1	8664990	8665079	6551935	6551845	7.94e-32	150
scaffold00001	CHROMOSOME_V	90.000	90	7	2	8017618	8017707	9318198	9318285	2.90e-21	115
scaffold00001	CHROMOSOME_V	93.421	76	4	1	8017619	8017693	9503558	9503633	3.75e-20	111
scaffold00001	CHROMOSOME_V	89.655	87	9	0	1336183	1336269	14353517	14353431	3.75e-20	111
scaffold00001	CHROMOSOME_V	88.298	94	8	2	6358223	6358313	5330214	5330121	1.35e-19	110
scaffold00001	CHROMOSOME_V	93.056	72	5	0	6358228	6358299	16592307	16592236	1.74e-18	106
scaffold00001	CHROMOSOME_V	98.148	54	1	0	8030424	8030477	15554090	15554037	3.77e-15	95.3
scaffold00002	CHROMOSOME_V	98.947	95	0	1	1640520	1640613	6551938	6551844	9.00e-38	169
scaffold00002	CHROMOSOME_V	98.936	94	0	1	1581822	1581914	6551844	6551937	3.24e-37	167
scaffold00002	CHROMOSOME_V	97.895	95	1	1	742712	742805	6551844	6551938	4.19e-36	163
scaffold00002	CHROMOSOME_V	97.872	94	1	1	1453961	1454053	6551844	6551937	1.51e-35	161
scaffold00002	CHROMOSOME_V	97.849	93	2	0	1565492	1565584	6551937	6551845	1.51e-35	161
scaffold00002	CHROMOSOME_V	100.000	86	0	0	1465974	1466059	6551853	6551938	5.42e-35	159
scaffold00002	CHROMOSOME_V	95.789	95	3	1	1566264	1566357	6551844	6551938	9.07e-33	152
scaffold00002	CHROMOSOME_V	78.509	228	49	0	1809570	1809797	9545924	9546151	3.26e-32	150
scaffold00002	CHROMOSOME_V	98.810	84	0	1	2176862	2176945	11412228	11412310	1.17e-31	148
scaffold00002	CHROMOSOME_V	96.629	89	2	1	2176855	2176942	15515490	15515578	4.22e-31	147
scaffold00002	CHROMOSOME_V	95.604	91	2	1	2133702	2133792	15515579	15515491	1.52e-30	145
scaffold00002	CHROMOSOME_V	97.561	82	2	0	2221108	2221189	11174790	11174871	1.96e-29	141
scaffold00002	CHROMOSOME_V	97.561	82	1	1	2524752	2524832	15515579	15515498	7.06e-29	139
scaffold00002	CHROMOSOME_V	95.402	87	3	1	2219840	2219926	8235539	8235454	2.54e-28	137
scaffold00002	CHROMOSOME_V	96.429	84	1	2	2524749	2524831	11412310	11412228	2.54e-28	137
scaffold00002	CHROMOSOME_V	100.000	73	0	0	2133703	2133775	11412307	11412235	9.13e-28	135
scaffold00002	CHROMOSOME_V	94.382	89	4	1	7874	7962	15156763	15156676	9.13e-28	135
scaffold00002	CHROMOSOME_V	95.294	85	2	2	2177276	2177359	5330213	5330130	3.28e-27	134
scaffold00002	CHROMOSOME_V	98.667	75	1	0	2333467	2333541	11174869	11174795	3.28e-27	134
scaffold00002	CHROMOSOME_V	98.667	75	1	0	2440148	2440222	11174795	11174869	3.28e-27	134
scaffold00002	CHROMOSOME_V	95.238	84	4	0	2177276	2177359	14231360	14231443	3.28e-27	134
scaffold00002	CHROMOSOME_V	98.649	74	1	0	749136	749209	2674081	2674008	1.18e-26	132
scaffold00002	CHROMOSOME_V	96.250	80	3	0	554496	554575	8235536	8235457	1.18e-26	132
scaffold00002	CHROMOSOME_V	96.250	80	3	0	449650	449729	8235536	8235457	1.18e-26	132
scaffold00002	CHROMOSOME_V	98.649	74	1	0	749136	749209	8496104	8496177	1.18e-26	132
scaffold00002	CHROMOSOME_V	98.649	74	1	0	2611577	2611650	11412235	11412308	1.18e-26	132
scaffold00002	CHROMOSOME_V	98.649	74	1	0	2177279	2177352	16592309	16592236	1.18e-26	132
scaffold00002	CHROMOSOME_V	98.630	73	1	0	749136	749208	2664667	2664739	4.25e-26	130
scaffold00002	CHROMOSOME_V	98.630	73	1	0	2383688	2383760	2664739	2664667	4.25e-26	130
scaffold00002	CHROMOSOME_V	97.368	76	2	0	2383685	2383760	2674006	2674081	4.25e-26	130
scaffold00002	CHROMOSOME_V	98.630	73	1	0	2383688	2383760	8496176	8496104	4.25e-26	130
